mass_accuracy_diff,rank_accuracy_diff,in_mask_mass_accuracy,in_mask_rank_accuracy,out_mask_mass_accuracy,out_mask_rank_accuracy,model,xai_method,pretraining,label
0.1598,0.12130000000000002,0.3882,0.3795,0.2284,0.2582,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.18729999999999997,0.1172,0.4226,0.3623,0.2353,0.2451,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1086,0.07700000000000001,0.3393,0.3264,0.2307,0.2494,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11280000000000001,0.09629999999999997,0.3022,0.3097,0.1894,0.2134,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.13880000000000003,0.11190000000000003,0.3425,0.3552,0.2037,0.2433,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1351,0.10759999999999997,0.3353,0.3202,0.2002,0.2126,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08920000000000003,0.0658,0.3173,0.3146,0.2281,0.2488,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14999999999999997,0.0812,0.426,0.3713,0.276,0.2901,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1638,0.09150000000000003,0.3986,0.3304,0.2348,0.2389,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1332,0.10710000000000003,0.3381,0.3425,0.2049,0.2354,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.03889999999999999,0.027600000000000013,0.2839,0.3151,0.245,0.2875,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1546,0.1304,0.3243,0.3418,0.1697,0.2114,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11150000000000002,0.08680000000000002,0.2902,0.2998,0.1787,0.213,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.18380000000000002,0.141,0.3803,0.3655,0.1965,0.2245,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09599999999999997,0.09180000000000002,0.2653,0.2706,0.1693,0.1788,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.13599999999999995,0.09039999999999998,0.4387,0.3842,0.3027,0.2938,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1634,0.1289,0.3821,0.3762,0.2187,0.2473,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.18230000000000002,0.10389999999999999,0.4615,0.3896,0.2792,0.2857,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.04250000000000004,0.030600000000000016,0.3481,0.3589,0.3056,0.3283,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09820000000000001,0.08409999999999998,0.2615,0.286,0.1633,0.2019,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11349999999999999,0.08870000000000003,0.2979,0.3032,0.1844,0.2145,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1139,0.0771,0.4076,0.3732,0.2937,0.2961,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11649999999999999,0.08039999999999997,0.3444,0.344,0.2279,0.2636,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.18270000000000003,0.09100000000000003,0.4536,0.383,0.2709,0.292,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.15059999999999998,0.0932,0.3848,0.3518,0.2342,0.2586,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09149999999999997,0.031899999999999984,0.347,0.3091,0.2555,0.2772,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.16080000000000005,0.06240000000000001,0.5611,0.4198,0.4003,0.3574,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11500000000000002,0.0749,0.3275,0.3157,0.2125,0.2408,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.16509999999999997,0.08599999999999997,0.4438,0.3737,0.2787,0.2877,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1316,0.06890000000000002,0.389,0.3337,0.2574,0.2648,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09399999999999997,0.042100000000000026,0.4266,0.3526,0.3326,0.3105,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.07330000000000003,0.024900000000000033,0.394,0.3425,0.3207,0.3176,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1402,0.08430000000000004,0.408,0.3632,0.2678,0.2789,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14340000000000003,0.05730000000000002,0.4898,0.3796,0.3464,0.3223,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.06279999999999997,0.016699999999999993,0.3363,0.3006,0.2735,0.2839,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0902,0.0534,0.3802,0.3521,0.29,0.2987,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0739,0.0826,0.2386,0.2726,0.1647,0.19,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.24559999999999998,0.09350000000000003,0.5799,0.4198,0.3343,0.3263,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2192,0.10759999999999997,0.5424,0.4109,0.3232,0.3033,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1456,0.07540000000000002,0.4114,0.3623,0.2658,0.2869,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2019,0.15230000000000002,0.3877,0.3577,0.1858,0.2054,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1475,0.09449999999999997,0.3952,0.3539,0.2477,0.2594,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1147,0.07500000000000001,0.3539,0.3305,0.2392,0.2555,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.13330000000000003,0.0842,0.4289,0.3805,0.2956,0.2963,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2296,0.1831,0.3951,0.3784,0.1655,0.1953,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09819999999999995,0.04710000000000003,0.411,0.3602,0.3128,0.3131,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.17309999999999998,0.0797,0.4654,0.3865,0.2923,0.3068,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.24210000000000004,0.06369999999999998,0.6156,0.4239,0.3735,0.3602,densenet,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11250000000000002,0.1036,0.2459,0.2375,0.1334,0.1339,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0441,0.052799999999999986,0.1785,0.1929,0.1344,0.1401,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0731,0.089,0.1522,0.1694,0.0791,0.0804,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1611,0.11440000000000003,0.3207,0.2674,0.1596,0.153,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1018,0.10750000000000001,0.2448,0.2487,0.143,0.1412,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1245,0.0988,0.2898,0.2666,0.1653,0.1678,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10390000000000002,0.07339999999999999,0.2674,0.2342,0.1635,0.1608,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1553,0.1511,0.2724,0.2614,0.1171,0.1103,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09209999999999999,0.1092,0.1813,0.1779,0.0892,0.0687,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.12799999999999997,0.10830000000000001,0.2941,0.2766,0.1661,0.1683,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1501,0.1031,0.3321,0.2873,0.182,0.1842,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10599999999999998,0.08460000000000001,0.2753,0.2472,0.1693,0.1626,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1272,0.14889999999999998,0.2459,0.2667,0.1187,0.1178,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.05370000000000001,0.07220000000000001,0.165,0.1849,0.1113,0.1127,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1405,0.1547,0.2543,0.2706,0.1138,0.1159,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.050199999999999995,0.0484,0.1954,0.1801,0.1452,0.1317,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.025899999999999992,0.040999999999999995,0.1495,0.1656,0.1236,0.1246,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0708,0.0849,0.2164,0.2227,0.1456,0.1378,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.07339999999999999,0.0917,0.2102,0.2403,0.1368,0.1486,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0659,0.08380000000000001,0.1752,0.2086,0.1093,0.1248,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1528,0.1051,0.3792,0.3381,0.2264,0.233,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1501,0.1402,0.2917,0.2677,0.1416,0.1275,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0981,0.1139,0.2146,0.218,0.1165,0.1041,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.07100000000000001,0.10679999999999999,0.1582,0.1994,0.0872,0.0926,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.05880000000000002,0.044999999999999984,0.2639,0.2537,0.2051,0.2087,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.05929999999999999,0.04300000000000001,0.2964,0.2821,0.2371,0.2391,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.049600000000000005,0.045899999999999996,0.1925,0.1865,0.1429,0.1406,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.15219999999999997,0.08499999999999996,0.3344,0.2694,0.1822,0.1844,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.16290000000000002,0.1628,0.2922,0.2849,0.1293,0.1221,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08270000000000002,0.06839999999999999,0.2644,0.2638,0.1817,0.1954,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09300000000000003,0.09370000000000003,0.2659,0.2644,0.1729,0.1707,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1045,0.12210000000000001,0.2087,0.2164,0.1042,0.0943,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1538,0.09229999999999997,0.3781,0.3203,0.2243,0.228,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.13829999999999998,0.14409999999999998,0.2728,0.2738,0.1345,0.1297,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11680000000000001,0.1084,0.2534,0.2411,0.1366,0.1327,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1151,0.13,0.206,0.2072,0.0909,0.0772,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1252,0.101,0.3029,0.2803,0.1777,0.1793,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10099999999999998,0.0701,0.291,0.2577,0.19,0.1876,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11349999999999999,0.13790000000000002,0.2229,0.2386,0.1094,0.1007,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1192,0.086,0.325,0.3041,0.2058,0.2181,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0689,0.07260000000000001,0.1766,0.1647,0.1077,0.0921,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.145,0.1511,0.2287,0.2213,0.0837,0.0702,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11050000000000001,0.09989999999999999,0.2923,0.2839,0.1818,0.184,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1372,0.18159999999999998,0.2478,0.2797,0.1106,0.0981,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.03820000000000001,0.0359,0.1741,0.1577,0.1359,0.1218,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0868,0.1082,0.1746,0.1955,0.0878,0.0873,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1119,0.1592,0.1779,0.2011,0.066,0.0419,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1325,0.10149999999999998,0.3261,0.3071,0.1936,0.2056,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1609,0.1606,0.2935,0.2818,0.1326,0.1212,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11520000000000002,0.09940000000000002,0.2916,0.2816,0.1764,0.1822,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.16480000000000003,0.11889999999999998,0.331,0.2844,0.1662,0.1655,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0716,0.05260000000000001,0.2587,0.2461,0.1871,0.1935,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.059,0.0625,0.2179,0.2188,0.1589,0.1563,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.18889999999999996,0.1813,0.2971,0.2698,0.1082,0.0885,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1058,0.1106,0.2391,0.24,0.1333,0.1294,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14500000000000002,0.13369999999999999,0.2861,0.2632,0.1411,0.1295,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08950000000000002,0.0897,0.2383,0.2283,0.1488,0.1386,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11649999999999999,0.10869999999999999,0.2522,0.2425,0.1357,0.1338,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1472,0.07879999999999998,0.3449,0.2709,0.1977,0.1921,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1643,0.1547,0.2834,0.2756,0.1191,0.1209,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1114,0.0991,0.256,0.2418,0.1446,0.1427,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14980000000000002,0.12619999999999998,0.3069,0.291,0.1571,0.1648,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.042899999999999994,0.04189999999999999,0.2099,0.2056,0.167,0.1637,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1471,0.15940000000000004,0.2665,0.2624,0.1194,0.103,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.07210000000000001,0.0784,0.1965,0.2034,0.1244,0.125,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.15249999999999997,0.1677,0.2632,0.2733,0.1107,0.1056,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0615,0.06440000000000001,0.2251,0.2212,0.1636,0.1568,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.13840000000000002,0.12139999999999998,0.2831,0.2541,0.1447,0.1327,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.18989999999999999,0.143,0.3489,0.3056,0.159,0.1626,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0882,0.0889,0.2347,0.2208,0.1465,0.1319,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08729999999999999,0.1096,0.2234,0.2441,0.1361,0.1345,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08230000000000001,0.0932,0.2104,0.2265,0.1281,0.1333,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1175,0.163,0.2027,0.2242,0.0852,0.0612,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.07509999999999999,0.0899,0.1919,0.2067,0.1168,0.1168,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0393,0.051199999999999996,0.1744,0.1839,0.1351,0.1327,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.030899999999999983,0.043200000000000016,0.1377,0.1317,0.1068,0.0885,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2164,0.17009999999999997,0.3618,0.3102,0.1454,0.1401,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1336,0.1072,0.26,0.2276,0.1264,0.1204,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1308,0.1227,0.3059,0.2934,0.1751,0.1707,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14950000000000002,0.0985,0.2927,0.2536,0.1432,0.1551,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0649,0.09440000000000001,0.1573,0.164,0.0924,0.0696,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0856,0.10590000000000001,0.1964,0.2071,0.1108,0.1012,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09080000000000002,0.08149999999999999,0.2635,0.2597,0.1727,0.1782,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1164,0.09230000000000002,0.2566,0.2373,0.1402,0.145,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.06620000000000001,0.0819,0.2147,0.2297,0.1485,0.1478,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1227,0.1324,0.265,0.2783,0.1423,0.1459,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.06089999999999998,0.04949999999999999,0.2287,0.2155,0.1678,0.166,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.16819999999999996,0.07400000000000001,0.4301,0.3534,0.2619,0.2794,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.04139999999999999,0.0388,0.1805,0.1908,0.1391,0.152,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1382,0.0821,0.3438,0.306,0.2056,0.2239,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.11379999999999998,0.0895,0.2713,0.2438,0.1575,0.1543,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.134,0.13090000000000002,0.2491,0.2301,0.1151,0.0992,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.14329999999999998,0.1301,0.2946,0.2779,0.1513,0.1478,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.12709999999999996,0.11130000000000001,0.2855,0.2645,0.1584,0.1532,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.08800000000000002,0.04800000000000004,0.3309,0.3048,0.2429,0.2568,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.05399999999999999,0.06899999999999998,0.2224,0.236,0.1684,0.167,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.07410000000000003,0.06720000000000001,0.2553,0.2519,0.1812,0.1847,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.015400000000000011,0.020199999999999996,0.1363,0.146,0.1209,0.1258,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10159999999999997,0.07329999999999998,0.365,0.3412,0.2634,0.2679,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1063,0.09,0.2811,0.2615,0.1748,0.1715,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0789,0.06640000000000001,0.2327,0.2179,0.1538,0.1515,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0779,0.08249999999999999,0.225,0.2289,0.1471,0.1464,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.09330000000000002,0.07619999999999999,0.2605,0.242,0.1672,0.1658,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1455,0.122,0.2884,0.257,0.1429,0.135,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.13150000000000003,0.12440000000000001,0.2866,0.2801,0.1551,0.1557,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1391,0.1934,0.2203,0.2445,0.0812,0.0511,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.066,0.06369999999999998,0.2772,0.2809,0.2112,0.2172,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.10250000000000001,0.09949999999999998,0.2671,0.2622,0.1646,0.1627,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.0993,0.06720000000000004,0.372,0.3522,0.2727,0.285,swinvit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.32089999999999996,0.3083,0.4914,0.4736,0.1705,0.1653,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.357,0.3407,0.4995,0.4863,0.1425,0.1456,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.21760000000000002,0.3217,0.2999,0.4026,0.0823,0.0809,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.4196000000000001,0.2782,0.6245,0.4794,0.2049,0.2012,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2993,0.2885,0.4894,0.4921,0.1901,0.2036,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.323,0.26639999999999997,0.4974,0.4468,0.1744,0.1804,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.37950000000000006,0.3213,0.544,0.4816,0.1645,0.1603,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.056400000000000006,0.07570000000000002,0.2227,0.2378,0.1663,0.1621,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.3701,0.4075,0.471,0.5015,0.1009,0.094,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2305,0.21600000000000003,0.4581,0.4176,0.2276,0.2016,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.3642,0.25029999999999997,0.5825,0.4717,0.2183,0.2214,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.4247,0.35330000000000006,0.5704,0.4852,0.1457,0.1319,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.12979999999999997,0.1605,0.2986,0.3462,0.1688,0.1857,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.21949999999999997,0.2778,0.3302,0.3927,0.1107,0.1149,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1905,0.24810000000000001,0.3408,0.4138,0.1503,0.1657,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.41709999999999997,0.33099999999999996,0.5597,0.4713,0.1426,0.1403,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.136,0.1767,0.2821,0.3443,0.1461,0.1676,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.37,0.2944,0.5295,0.452,0.1595,0.1576,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.13399999999999998,0.16849999999999998,0.2808,0.3252,0.1468,0.1567,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1243,0.1712,0.2681,0.3403,0.1438,0.1691,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.37450000000000006,0.25329999999999997,0.6036,0.4914,0.2291,0.2381,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.37170000000000003,0.2994,0.5499,0.479,0.1782,0.1796,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.3529,0.3712,0.4766,0.4906,0.1237,0.1194,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1693,0.236,0.241,0.2946,0.0717,0.0586,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.1659,0.12029999999999996,0.4729,0.4191,0.307,0.2988,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.12159999999999999,0.03610000000000002,0.4205,0.3402,0.2989,0.3041,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.3087,0.2969,0.4657,0.445,0.157,0.1481,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.3965000000000001,0.28870000000000007,0.5994,0.4927,0.2029,0.204,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
0.2902,0.2792,0.4397,0.4392,0.1495,0.16,vit,smoothgrad,pretrained,Enlarged Cardiomediastinum
